Date,Centre_5me,Commodity_5me,Price
13-08-2012,AMRITSAR,Potato,18
14-08-2012,AMRITSAR,Potato,19
16-08-2012,AMRITSAR,Potato,19
17-08-2012,AMRITSAR,Potato,18
21-08-2012,AMRITSAR,Potato,18
22-08-2012,AMRITSAR,Potato,18
23-08-2012,AMRITSAR,Potato,18
24-08-2012,AMRITSAR,Potato,18
27-08-2012,AMRITSAR,Potato,18
28-08-2012,AMRITSAR,Potato,18
29-08-2012,AMRITSAR,Potato,18
30-08-2012,AMRITSAR,Potato,18
31-08-2012,AMRITSAR,Potato,18
3/9/2012,AMRITSAR,Potato,18
4/9/2012,AMRITSAR,Potato,18
5/9/2012,AMRITSAR,Potato,18
6/9/2012,AMRITSAR,Potato,18
7/9/2012,AMRITSAR,Potato,18
10/9/2012,AMRITSAR,Potato,18
11/9/2012,AMRITSAR,Potato,18
12/9/2012,AMRITSAR,Potato,18
13-09-2012,AMRITSAR,Potato,18
14-09-2012,AMRITSAR,Potato,18
17-09-2012,AMRITSAR,Potato,20
18-09-2012,AMRITSAR,Potato,20
19-09-2012,AMRITSAR,Potato,20
20-09-2012,AMRITSAR,Potato,20
21-09-2012,AMRITSAR,Potato,20
24-09-2012,AMRITSAR,Potato,18
25-09-2012,AMRITSAR,Potato,5
26-09-2012,AMRITSAR,Potato,18
27-09-2012,AMRITSAR,Potato,18
28-09-2012,AMRITSAR,Potato,18
1/10/2012,AMRITSAR,Potato,18
3/10/2012,AMRITSAR,Potato,5
4/10/2012,AMRITSAR,Potato,18
5/10/2012,AMRITSAR,Potato,18
8/10/2012,AMRITSAR,Potato,18
9/10/2012,AMRITSAR,Potato,18
10/10/2012,AMRITSAR,Potato,18
11/10/2012,AMRITSAR,Potato,18
12/10/2012,AMRITSAR,Potato,18
15-10-2012,AMRITSAR,Potato,18
16-10-2012,AMRITSAR,Potato,18
17-10-2012,AMRITSAR,Potato,18
18-10-2012,AMRITSAR,Potato,18
19-10-2012,AMRITSAR,Potato,18
22-10-2012,AMRITSAR,Potato,18
23-10-2012,AMRITSAR,Potato,19
25-10-2012,AMRITSAR,Potato,19
26-10-2012,AMRITSAR,Potato,19
29-10-2012,AMRITSAR,Potato,19
30-10-2012,AMRITSAR,Potato,19
31-10-2012,AMRITSAR,Potato,19
1/11/2012,AMRITSAR,Potato,19
2/11/2012,AMRITSAR,Potato,19
5/11/2012,AMRITSAR,Potato,19
6/11/2012,AMRITSAR,Potato,19
7/11/2012,AMRITSAR,Potato,22
8/11/2012,AMRITSAR,Potato,22
9/11/2012,AMRITSAR,Potato,22
12/11/2012,AMRITSAR,Potato,22
14-11-2012,AMRITSAR,Potato,5
15-11-2012,AMRITSAR,Potato,20
16-11-2012,AMRITSAR,Potato,20
19-11-2012,AMRITSAR,Potato,20
20-11-2012,AMRITSAR,Potato,20
21-11-2012,AMRITSAR,Potato,20
22-11-2012,AMRITSAR,Potato,20
23-11-2012,AMRITSAR,Potato,20
26-11-2012,AMRITSAR,Potato,20
27-11-2012,AMRITSAR,Potato,20
29-11-2012,AMRITSAR,Potato,20
30-11-2012,AMRITSAR,Potato,20
3/12/2012,AMRITSAR,Potato,20
4/12/2012,AMRITSAR,Potato,18
5/12/2012,AMRITSAR,Potato,18
6/12/2012,AMRITSAR,Potato,14
7/12/2012,AMRITSAR,Potato,14
10/12/2012,AMRITSAR,Potato,14
11/12/2012,AMRITSAR,Potato,14
12/12/2012,AMRITSAR,Potato,14
13-12-2012,AMRITSAR,Potato,14
14-12-2012,AMRITSAR,Potato,14
17-12-2012,AMRITSAR,Potato,5
18-12-2012,AMRITSAR,Potato,14
19-12-2012,AMRITSAR,Potato,15
20-12-2012,AMRITSAR,Potato,15
21-12-2012,AMRITSAR,Potato,15
24-12-2012,AMRITSAR,Potato,15
26-12-2012,AMRITSAR,Potato,11
27-12-2012,AMRITSAR,Potato,11
28-12-2012,AMRITSAR,Potato,11
31-12-2012,AMRITSAR,Potato,11
1/1/2013,AMRITSAR,Potato,11
2/1/2013,AMRITSAR,Potato,11
3/1/2013,AMRITSAR,Potato,10
4/1/2013,AMRITSAR,Potato,10
7/1/2013,AMRITSAR,Potato,10
8/1/2013,AMRITSAR,Potato,10
9/1/2013,AMRITSAR,Potato,10
10/1/2013,AMRITSAR,Potato,10
11/1/2013,AMRITSAR,Potato,10
14-01-2013,AMRITSAR,Potato,10
15-01-2013,AMRITSAR,Potato,10
16-01-2013,AMRITSAR,Potato,10
17-01-2013,AMRITSAR,Potato,10
18-01-2013,AMRITSAR,Potato,10
21-01-2013,AMRITSAR,Potato,9
22-01-2013,AMRITSAR,Potato,9
23-01-2013,AMRITSAR,Potato,9
24-01-2013,AMRITSAR,Potato,9
28-01-2013,AMRITSAR,Potato,5
30-01-2013,AMRITSAR,Potato,10
31-01-2013,AMRITSAR,Potato,10
1/2/2013,AMRITSAR,Potato,10
4/2/2013,AMRITSAR,Potato,10
5/2/2013,AMRITSAR,Potato,10
6/2/2013,AMRITSAR,Potato,10
7/2/2013,AMRITSAR,Potato,10
8/2/2013,AMRITSAR,Potato,10
11/2/2013,AMRITSAR,Potato,10
12/2/2013,AMRITSAR,Potato,11
13-02-2013,AMRITSAR,Potato,12
14-02-2013,AMRITSAR,Potato,12
15-02-2013,AMRITSAR,Potato,12
18-02-2013,AMRITSAR,Potato,12
19-02-2013,AMRITSAR,Potato,12
20-02-2013,AMRITSAR,Potato,12
21-02-2013,AMRITSAR,Potato,12
22-02-2013,AMRITSAR,Potato,12
25-02-2013,AMRITSAR,Potato,5
26-02-2013,AMRITSAR,Potato,12
27-02-2013,AMRITSAR,Potato,12
28-02-2013,AMRITSAR,Potato,12
1/3/2013,AMRITSAR,Potato,12
4/3/2013,AMRITSAR,Potato,11
5/3/2013,AMRITSAR,Potato,11
6/3/2013,AMRITSAR,Potato,5
7/3/2013,AMRITSAR,Potato,11
8/3/2013,AMRITSAR,Potato,11
11/3/2013,AMRITSAR,Potato,11
12/3/2013,AMRITSAR,Potato,11
13-03-2013,AMRITSAR,Potato,11
14-03-2013,AMRITSAR,Potato,13
15-03-2013,AMRITSAR,Potato,13
18-03-2013,AMRITSAR,Potato,13
19-03-2013,AMRITSAR,Potato,13
20-03-2013,AMRITSAR,Potato,13
21-03-2013,AMRITSAR,Potato,13
22-03-2013,AMRITSAR,Potato,13
25-03-2013,AMRITSAR,Potato,13
26-03-2013,AMRITSAR,Potato,13
28-03-2013,AMRITSAR,Potato,13
1/4/2013,AMRITSAR,Potato,13
2/4/2013,AMRITSAR,Potato,13
3/4/2013,AMRITSAR,Potato,13
4/4/2013,AMRITSAR,Potato,13
5/4/2013,AMRITSAR,Potato,13
8/4/2013,AMRITSAR,Potato,13
9/4/2013,AMRITSAR,Potato,13
10/4/2013,AMRITSAR,Potato,13
11/4/2013,AMRITSAR,Potato,13
12/4/2013,AMRITSAR,Potato,13
15-04-2013,AMRITSAR,Potato,13
16-04-2013,AMRITSAR,Potato,12
17-04-2013,AMRITSAR,Potato,12
18-04-2013,AMRITSAR,Potato,12
22-04-2013,AMRITSAR,Potato,12
23-04-2013,AMRITSAR,Potato,12
25-04-2013,AMRITSAR,Potato,12
26-04-2013,AMRITSAR,Potato,13
29-04-2013,AMRITSAR,Potato,13
30-04-2013,AMRITSAR,Potato,13
1/5/2013,AMRITSAR,Potato,15
2/5/2013,AMRITSAR,Potato,15
3/5/2013,AMRITSAR,Potato,15
6/5/2013,AMRITSAR,Potato,15
7/5/2013,AMRITSAR,Potato,15
8/5/2013,AMRITSAR,Potato,16
9/5/2013,AMRITSAR,Potato,16
10/5/2013,AMRITSAR,Potato,16
13-05-2013,AMRITSAR,Potato,16
14-05-2013,AMRITSAR,Potato,16
15-05-2013,AMRITSAR,Potato,16
16-05-2013,AMRITSAR,Potato,16
17-05-2013,AMRITSAR,Potato,16
20-05-2013,AMRITSAR,Potato,14
21-05-2013,AMRITSAR,Potato,14
22-05-2013,AMRITSAR,Potato,14
23-05-2013,AMRITSAR,Potato,14
24-05-2013,AMRITSAR,Potato,14
27-05-2013,AMRITSAR,Potato,14
28-05-2013,AMRITSAR,Potato,14
29-05-2013,AMRITSAR,Potato,14
30-05-2013,AMRITSAR,Potato,14
31-05-2013,AMRITSAR,Potato,14
3/6/2013,AMRITSAR,Potato,15
4/6/2013,AMRITSAR,Potato,15
5/6/2013,AMRITSAR,Potato,15
6/6/2013,AMRITSAR,Potato,15
7/6/2013,AMRITSAR,Potato,15
10/6/2013,AMRITSAR,Potato,15
11/6/2013,AMRITSAR,Potato,15
12/6/2013,AMRITSAR,Potato,15
13-06-2013,AMRITSAR,Potato,14
14-06-2013,AMRITSAR,Potato,14
17-06-2013,AMRITSAR,Potato,16
18-06-2013,AMRITSAR,Potato,16
19-06-2013,AMRITSAR,Potato,16
20-06-2013,AMRITSAR,Potato,16
21-06-2013,AMRITSAR,Potato,16
24-06-2013,AMRITSAR,Potato,16
25-06-2013,AMRITSAR,Potato,16
26-06-2013,AMRITSAR,Potato,5
27-06-2013,AMRITSAR,Potato,14
28-06-2013,AMRITSAR,Potato,14
1/7/2013,AMRITSAR,Potato,14
2/7/2013,AMRITSAR,Potato,14
3/7/2013,AMRITSAR,Potato,14
4/7/2013,AMRITSAR,Potato,14
5/7/2013,AMRITSAR,Potato,18
8/7/2013,AMRITSAR,Potato,22
9/7/2013,AMRITSAR,Potato,25
10/7/2013,AMRITSAR,Potato,25
11/7/2013,AMRITSAR,Potato,25
12/7/2013,AMRITSAR,Potato,25
15-07-2013,AMRITSAR,Potato,25
16-07-2013,AMRITSAR,Potato,25
17-07-2013,AMRITSAR,Potato,24
18-07-2013,AMRITSAR,Potato,24
19-07-2013,AMRITSAR,Potato,24
22-07-2013,AMRITSAR,Potato,24
23-07-2013,AMRITSAR,Potato,24
24-07-2013,AMRITSAR,Potato,24
25-07-2013,AMRITSAR,Potato,24
26-07-2013,AMRITSAR,Potato,24
29-07-2013,AMRITSAR,Potato,24
30-07-2013,AMRITSAR,Potato,24
31-07-2013,AMRITSAR,Potato,24
1/8/2013,AMRITSAR,Potato,24
2/8/2013,AMRITSAR,Potato,24
5/8/2013,AMRITSAR,Potato,24
6/8/2013,AMRITSAR,Potato,24
7/8/2013,AMRITSAR,Potato,24
8/8/2013,AMRITSAR,Potato,24
12/8/2013,AMRITSAR,Potato,24
13-08-2013,AMRITSAR,Potato,24
14-08-2013,AMRITSAR,Potato,24
16-08-2013,AMRITSAR,Potato,24
19-08-2013,AMRITSAR,Potato,20
20-08-2013,AMRITSAR,Potato,20
21-08-2013,AMRITSAR,Potato,20
22-08-2013,AMRITSAR,Potato,20
23-08-2013,AMRITSAR,Potato,20
26-08-2013,AMRITSAR,Potato,20
27-08-2013,AMRITSAR,Potato,20
29-08-2013,AMRITSAR,Potato,20
30-08-2013,AMRITSAR,Potato,20
2/9/2013,AMRITSAR,Potato,20
3/9/2013,AMRITSAR,Potato,20
4/9/2013,AMRITSAR,Potato,20
5/9/2013,AMRITSAR,Potato,20
6/9/2013,AMRITSAR,Potato,20
9/9/2013,AMRITSAR,Potato,20
10/9/2013,AMRITSAR,Potato,20
11/9/2013,AMRITSAR,Potato,20
12/9/2013,AMRITSAR,Potato,20
13-09-2013,AMRITSAR,Potato,20
16-09-2013,AMRITSAR,Potato,20
17-09-2013,AMRITSAR,Potato,20
18-09-2013,AMRITSAR,Potato,20
19-09-2013,AMRITSAR,Potato,20
20-09-2013,AMRITSAR,Potato,20
23-09-2013,AMRITSAR,Potato,20
24-09-2013,AMRITSAR,Potato,20
25-09-2013,AMRITSAR,Potato,20
26-09-2013,AMRITSAR,Potato,20
27-09-2013,AMRITSAR,Potato,20
30-09-2013,AMRITSAR,Potato,20
1/10/2013,AMRITSAR,Potato,20
3/10/2013,AMRITSAR,Potato,20
4/10/2013,AMRITSAR,Potato,20
7/10/2013,AMRITSAR,Potato,20
8/10/2013,AMRITSAR,Potato,20
9/10/2013,AMRITSAR,Potato,20
10/10/2013,AMRITSAR,Potato,20
11/10/2013,AMRITSAR,Potato,20
14-10-2013,AMRITSAR,Potato,20
15-10-2013,AMRITSAR,Potato,20
17-10-2013,AMRITSAR,Potato,20
18-10-2013,AMRITSAR,Potato,5
21-10-2013,AMRITSAR,Potato,19
22-10-2013,AMRITSAR,Potato,5
23-10-2013,AMRITSAR,Potato,19
24-10-2013,AMRITSAR,Potato,19
25-10-2013,AMRITSAR,Potato,19
28-10-2013,AMRITSAR,Potato,19
29-10-2013,AMRITSAR,Potato,19
30-10-2013,AMRITSAR,Potato,19
31-10-2013,AMRITSAR,Potato,19
1/11/2013,AMRITSAR,Potato,5
4/11/2013,AMRITSAR,Potato,5
5/11/2013,AMRITSAR,Potato,19
6/11/2013,AMRITSAR,Potato,19
7/11/2013,AMRITSAR,Potato,19
8/11/2013,AMRITSAR,Potato,19
11/11/2013,AMRITSAR,Potato,19
12/11/2013,AMRITSAR,Potato,19
13-11-2013,AMRITSAR,Potato,19
14-11-2013,AMRITSAR,Potato,19
18-11-2013,AMRITSAR,Potato,5
19-11-2013,AMRITSAR,Potato,24
20-11-2013,AMRITSAR,Potato,24
21-11-2013,AMRITSAR,Potato,24
22-11-2013,AMRITSAR,Potato,24
25-11-2013,AMRITSAR,Potato,24
26-11-2013,AMRITSAR,Potato,24
27-11-2013,AMRITSAR,Potato,23
28-11-2013,AMRITSAR,Potato,23
29-11-2013,AMRITSAR,Potato,23
2/12/2013,AMRITSAR,Potato,23
3/12/2013,AMRITSAR,Potato,23
5/12/2013,AMRITSAR,Potato,23
6/12/2013,AMRITSAR,Potato,23
9/12/2013,AMRITSAR,Potato,23
10/12/2013,AMRITSAR,Potato,23
11/12/2013,AMRITSAR,Potato,23
12/12/2013,AMRITSAR,Potato,23
13-12-2013,AMRITSAR,Potato,23
16-12-2013,AMRITSAR,Potato,23
17-12-2013,AMRITSAR,Potato,23
18-12-2013,AMRITSAR,Potato,23
19-12-2013,AMRITSAR,Potato,23
20-12-2013,AMRITSAR,Potato,23
23-12-2013,AMRITSAR,Potato,23
24-12-2013,AMRITSAR,Potato,23
26-12-2013,AMRITSAR,Potato,23
27-12-2013,AMRITSAR,Potato,23
30-12-2013,AMRITSAR,Potato,23
31-12-2013,AMRITSAR,Potato,18
1/1/2014,AMRITSAR,Potato,18
2/1/2014,AMRITSAR,Potato,18
3/1/2014,AMRITSAR,Potato,18
6/1/2014,AMRITSAR,Potato,18
7/1/2014,AMRITSAR,Potato,18
8/1/2014,AMRITSAR,Potato,18
9/1/2014,AMRITSAR,Potato,18
10/1/2014,AMRITSAR,Potato,18
13-01-2014,AMRITSAR,Potato,18
15-01-2014,AMRITSAR,Potato,15
16-01-2014,AMRITSAR,Potato,15
17-01-2014,AMRITSAR,Potato,15
20-01-2014,AMRITSAR,Potato,15
21-01-2014,AMRITSAR,Potato,15
22-01-2014,AMRITSAR,Potato,15
23-01-2014,AMRITSAR,Potato,15
24-01-2014,AMRITSAR,Potato,15
27-01-2014,AMRITSAR,Potato,15
28-01-2014,AMRITSAR,Potato,15
30-01-2014,AMRITSAR,Potato,15
31-01-2014,AMRITSAR,Potato,15
3/2/2014,AMRITSAR,Potato,15
4/2/2014,AMRITSAR,Potato,15
5/2/2014,AMRITSAR,Potato,15
6/2/2014,AMRITSAR,Potato,15
7/2/2014,AMRITSAR,Potato,15
10/2/2014,AMRITSAR,Potato,15
11/2/2014,AMRITSAR,Potato,15
12/2/2014,AMRITSAR,Potato,15
13-02-2014,AMRITSAR,Potato,15
14-02-2014,AMRITSAR,Potato,15
17-02-2014,AMRITSAR,Potato,15
18-02-2014,AMRITSAR,Potato,15
19-02-2014,AMRITSAR,Potato,15
20-02-2014,AMRITSAR,Potato,15
21-02-2014,AMRITSAR,Potato,15
24-02-2014,AMRITSAR,Potato,15
25-02-2014,AMRITSAR,Potato,15
26-02-2014,AMRITSAR,Potato,15
27-02-2014,AMRITSAR,Potato,15
28-02-2014,AMRITSAR,Potato,15
3/3/2014,AMRITSAR,Potato,15
4/3/2014,AMRITSAR,Potato,15
5/3/2014,AMRITSAR,Potato,15
6/3/2014,AMRITSAR,Potato,15
7/3/2014,AMRITSAR,Potato,15
10/3/2014,AMRITSAR,Potato,15
11/3/2014,AMRITSAR,Potato,17
12/3/2014,AMRITSAR,Potato,17
13-03-2014,AMRITSAR,Potato,17
14-03-2014,AMRITSAR,Potato,17
18-03-2014,AMRITSAR,Potato,17
19-03-2014,AMRITSAR,Potato,17
20-03-2014,AMRITSAR,Potato,17
21-03-2014,AMRITSAR,Potato,17
24-03-2014,AMRITSAR,Potato,17
25-03-2014,AMRITSAR,Potato,17
26-03-2014,AMRITSAR,Potato,17
27-03-2014,AMRITSAR,Potato,17
28-03-2014,AMRITSAR,Potato,17
31-03-2014,AMRITSAR,Potato,17
1/4/2014,AMRITSAR,Potato,17
2/4/2014,AMRITSAR,Potato,17
3/4/2014,AMRITSAR,Potato,17
4/4/2014,AMRITSAR,Potato,17
7/4/2014,AMRITSAR,Potato,17
9/4/2014,AMRITSAR,Potato,17
11/4/2014,AMRITSAR,Potato,17
15-04-2014,AMRITSAR,Potato,17
16-04-2014,AMRITSAR,Potato,17
17-04-2014,AMRITSAR,Potato,17
21-04-2014,AMRITSAR,Potato,17
22-04-2014,AMRITSAR,Potato,17
23-04-2014,AMRITSAR,Potato,17
24-04-2014,AMRITSAR,Potato,17
25-04-2014,AMRITSAR,Potato,17
28-04-2014,AMRITSAR,Potato,17
29-04-2014,AMRITSAR,Potato,17
30-04-2014,AMRITSAR,Potato,5
1/5/2014,AMRITSAR,Potato,18
2/5/2014,AMRITSAR,Potato,18
5/5/2014,AMRITSAR,Potato,18
6/5/2014,AMRITSAR,Potato,18
7/5/2014,AMRITSAR,Potato,18
8/5/2014,AMRITSAR,Potato,18
9/5/2014,AMRITSAR,Potato,18
12/5/2014,AMRITSAR,Potato,18
13-05-2014,AMRITSAR,Potato,18
15-05-2014,AMRITSAR,Potato,18
16-05-2014,AMRITSAR,Potato,18
19-05-2014,AMRITSAR,Potato,18
20-05-2014,AMRITSAR,Potato,18
21-05-2014,AMRITSAR,Potato,18
22-05-2014,AMRITSAR,Potato,18
23-05-2014,AMRITSAR,Potato,18
26-05-2014,AMRITSAR,Potato,18
27-05-2014,AMRITSAR,Potato,18
28-05-2014,AMRITSAR,Potato,18
29-05-2014,AMRITSAR,Potato,18
30-05-2014,AMRITSAR,Potato,18
2/6/2014,AMRITSAR,Potato,18
3/6/2014,AMRITSAR,Potato,18
4/6/2014,AMRITSAR,Potato,18
5/6/2014,AMRITSAR,Potato,18
6/6/2014,AMRITSAR,Potato,18
9/6/2014,AMRITSAR,Potato,18
10/6/2014,AMRITSAR,Potato,18
11/6/2014,AMRITSAR,Potato,18
12/6/2014,AMRITSAR,Potato,18
13-06-2014,AMRITSAR,Potato,18
16-06-2014,AMRITSAR,Potato,18
17-06-2014,AMRITSAR,Potato,18
18-06-2014,AMRITSAR,Potato,18
19-06-2014,AMRITSAR,Potato,18
20-06-2014,AMRITSAR,Potato,18
23-06-2014,AMRITSAR,Potato,20
24-06-2014,AMRITSAR,Potato,20
25-06-2014,AMRITSAR,Potato,20
26-06-2014,AMRITSAR,Potato,20
27-06-2014,AMRITSAR,Potato,20
30-06-2014,AMRITSAR,Potato,20
1/7/2014,AMRITSAR,Potato,20
2/7/2014,AMRITSAR,Potato,20
3/7/2014,AMRITSAR,Potato,20
4/7/2014,AMRITSAR,Potato,20
7/7/2014,AMRITSAR,Potato,20
8/7/2014,AMRITSAR,Potato,20
9/7/2014,AMRITSAR,Potato,20
10/7/2014,AMRITSAR,Potato,22
11/7/2014,AMRITSAR,Potato,22
14-07-2014,AMRITSAR,Potato,22
15-07-2014,AMRITSAR,Potato,22
16-07-2014,AMRITSAR,Potato,22
17-07-2014,AMRITSAR,Potato,22
18-07-2014,AMRITSAR,Potato,22
21-07-2014,AMRITSAR,Potato,22
22-07-2014,AMRITSAR,Potato,24
23-07-2014,AMRITSAR,Potato,25
24-07-2014,AMRITSAR,Potato,25
25-07-2014,AMRITSAR,Potato,25
28-07-2014,AMRITSAR,Potato,25
30-07-2014,AMRITSAR,Potato,5
31-07-2014,AMRITSAR,Potato,25
1/8/2014,AMRITSAR,Potato,25
4/8/2014,AMRITSAR,Potato,25
5/8/2014,AMRITSAR,Potato,25
6/8/2014,AMRITSAR,Potato,25
7/8/2014,AMRITSAR,Potato,25
8/8/2014,AMRITSAR,Potato,25
11/8/2014,AMRITSAR,Potato,25
12/8/2014,AMRITSAR,Potato,25
13-08-2014,AMRITSAR,Potato,25
14-08-2014,AMRITSAR,Potato,25
19-08-2014,AMRITSAR,Potato,27
20-08-2014,AMRITSAR,Potato,27
21-08-2014,AMRITSAR,Potato,27
22-08-2014,AMRITSAR,Potato,29
25-08-2014,AMRITSAR,Potato,29
26-08-2014,AMRITSAR,Potato,29
27-08-2014,AMRITSAR,Potato,29
28-08-2014,AMRITSAR,Potato,29
29-08-2014,AMRITSAR,Potato,29
1/9/2014,AMRITSAR,Potato,29
2/9/2014,AMRITSAR,Potato,29
3/9/2014,AMRITSAR,Potato,29
4/9/2014,AMRITSAR,Potato,29
5/9/2014,AMRITSAR,Potato,29
8/9/2014,AMRITSAR,Potato,29
9/9/2014,AMRITSAR,Potato,29
10/9/2014,AMRITSAR,Potato,30
11/9/2014,AMRITSAR,Potato,30
12/9/2014,AMRITSAR,Potato,30
15-09-2014,AMRITSAR,Potato,30
16-09-2014,AMRITSAR,Potato,30
17-09-2014,AMRITSAR,Potato,30
18-09-2014,AMRITSAR,Potato,30
19-09-2014,AMRITSAR,Potato,30
22-09-2014,AMRITSAR,Potato,30
23-09-2014,AMRITSAR,Potato,30
24-09-2014,AMRITSAR,Potato,30
25-09-2014,AMRITSAR,Potato,30
26-09-2014,AMRITSAR,Potato,30
29-09-2014,AMRITSAR,Potato,30
30-09-2014,AMRITSAR,Potato,30
7/10/2014,AMRITSAR,Potato,34
8/10/2014,AMRITSAR,Potato,34
9/10/2014,AMRITSAR,Potato,36
10/10/2014,AMRITSAR,Potato,36
13-10-2014,AMRITSAR,Potato,40
14-10-2014,AMRITSAR,Potato,40
15-10-2014,AMRITSAR,Potato,40
16-10-2014,AMRITSAR,Potato,40
17-10-2014,AMRITSAR,Potato,40
20-10-2014,AMRITSAR,Potato,40
21-10-2014,AMRITSAR,Potato,40
22-10-2014,AMRITSAR,Potato,40
24-10-2014,AMRITSAR,Potato,5
27-10-2014,AMRITSAR,Potato,35
28-10-2014,AMRITSAR,Potato,35
29-10-2014,AMRITSAR,Potato,34
31-10-2014,AMRITSAR,Potato,34
3/11/2014,AMRITSAR,Potato,5
5/11/2014,AMRITSAR,Potato,34
7/11/2014,AMRITSAR,Potato,34
10/11/2014,AMRITSAR,Potato,34
11/11/2014,AMRITSAR,Potato,5
12/11/2014,AMRITSAR,Potato,35
13-11-2014,AMRITSAR,Potato,35
14-11-2014,AMRITSAR,Potato,35
17-11-2014,AMRITSAR,Potato,35
18-11-2014,AMRITSAR,Potato,35
19-11-2014,AMRITSAR,Potato,35
20-11-2014,AMRITSAR,Potato,35
21-11-2014,AMRITSAR,Potato,35
24-11-2014,AMRITSAR,Potato,33
25-11-2014,AMRITSAR,Potato,32
26-11-2014,AMRITSAR,Potato,32
27-11-2014,AMRITSAR,Potato,31
28-11-2014,AMRITSAR,Potato,31
1/12/2014,AMRITSAR,Potato,31
2/12/2014,AMRITSAR,Potato,30
3/12/2014,AMRITSAR,Potato,30
4/12/2014,AMRITSAR,Potato,30
5/12/2014,AMRITSAR,Potato,30
8/12/2014,AMRITSAR,Potato,27
9/12/2014,AMRITSAR,Potato,25
10/12/2014,AMRITSAR,Potato,25
11/12/2014,AMRITSAR,Potato,25
12/12/2014,AMRITSAR,Potato,25
15-12-2014,AMRITSAR,Potato,25
16-12-2014,AMRITSAR,Potato,23
17-12-2014,AMRITSAR,Potato,21
18-12-2014,AMRITSAR,Potato,20
19-12-2014,AMRITSAR,Potato,20
22-12-2014,AMRITSAR,Potato,18
23-12-2014,AMRITSAR,Potato,18
24-12-2014,AMRITSAR,Potato,18
26-12-2014,AMRITSAR,Potato,18
29-12-2014,AMRITSAR,Potato,16
30-12-2014,AMRITSAR,Potato,14
31-12-2014,AMRITSAR,Potato,14
1/1/2015,AMRITSAR,Potato,14
2/1/2015,AMRITSAR,Potato,12
5/1/2015,AMRITSAR,Potato,12
6/1/2015,AMRITSAR,Potato,12
7/1/2015,AMRITSAR,Potato,12
8/1/2015,AMRITSAR,Potato,12
9/1/2015,AMRITSAR,Potato,12
12/1/2015,AMRITSAR,Potato,12
13-01-2015,AMRITSAR,Potato,12
14-01-2015,AMRITSAR,Potato,12
15-01-2015,AMRITSAR,Potato,12
16-01-2015,AMRITSAR,Potato,12
19-01-2015,AMRITSAR,Potato,12
20-01-2015,AMRITSAR,Potato,12
21-01-2015,AMRITSAR,Potato,12
22-01-2015,AMRITSAR,Potato,12
23-01-2015,AMRITSAR,Potato,12
27-01-2015,AMRITSAR,Potato,12
28-01-2015,AMRITSAR,Potato,12
30-01-2015,AMRITSAR,Potato,12
2/2/2015,AMRITSAR,Potato,12
3/2/2015,AMRITSAR,Potato,12
4/2/2015,AMRITSAR,Potato,12
5/2/2015,AMRITSAR,Potato,12
6/2/2015,AMRITSAR,Potato,12
9/2/2015,AMRITSAR,Potato,12
10/2/2015,AMRITSAR,Potato,12
11/2/2015,AMRITSAR,Potato,12
12/2/2015,AMRITSAR,Potato,12
13-02-2015,AMRITSAR,Potato,12
16-02-2015,AMRITSAR,Potato,12
17-02-2015,AMRITSAR,Potato,12
18-02-2015,AMRITSAR,Potato,12
19-02-2015,AMRITSAR,Potato,12
20-02-2015,AMRITSAR,Potato,12
23-02-2015,AMRITSAR,Potato,12
24-02-2015,AMRITSAR,Potato,12
25-02-2015,AMRITSAR,Potato,12
26-02-2015,AMRITSAR,Potato,12
27-02-2015,AMRITSAR,Potato,12
2/3/2015,AMRITSAR,Potato,12
3/3/2015,AMRITSAR,Potato,12
4/3/2015,AMRITSAR,Potato,12
5/3/2015,AMRITSAR,Potato,12
9/3/2015,AMRITSAR,Potato,12
10/3/2015,AMRITSAR,Potato,12
11/3/2015,AMRITSAR,Potato,12
12/3/2015,AMRITSAR,Potato,12
13-03-2015,AMRITSAR,Potato,12
16-03-2015,AMRITSAR,Potato,12
17-03-2015,AMRITSAR,Potato,12
18-03-2015,AMRITSAR,Potato,12
19-03-2015,AMRITSAR,Potato,12
20-03-2015,AMRITSAR,Potato,12
23-03-2015,AMRITSAR,Potato,12
24-03-2015,AMRITSAR,Potato,5
25-03-2015,AMRITSAR,Potato,12
26-03-2015,AMRITSAR,Potato,12
27-03-2015,AMRITSAR,Potato,12
30-03-2015,AMRITSAR,Potato,12
31-03-2015,AMRITSAR,Potato,12
1/4/2015,AMRITSAR,Potato,12
6/4/2015,AMRITSAR,Potato,12
7/4/2015,AMRITSAR,Potato,12
8/4/2015,AMRITSAR,Potato,12
9/4/2015,AMRITSAR,Potato,12
10/4/2015,AMRITSAR,Potato,12
13-04-2015,AMRITSAR,Potato,12
15-04-2015,AMRITSAR,Potato,10
16-04-2015,AMRITSAR,Potato,10
17-04-2015,AMRITSAR,Potato,10
20-04-2015,AMRITSAR,Potato,10
21-04-2015,AMRITSAR,Potato,10
22-04-2015,AMRITSAR,Potato,10
23-04-2015,AMRITSAR,Potato,10
24-04-2015,AMRITSAR,Potato,10
27-04-2015,AMRITSAR,Potato,10
28-04-2015,AMRITSAR,Potato,10
31-08-2010,BATHINDA,Potato,5
1/9/2010,BATHINDA,Potato,11
3/9/2010,BATHINDA,Potato,13
6/9/2010,BATHINDA,Potato,13
7/9/2010,BATHINDA,Potato,13
